STATE,YEAR,MONTH_NAME,DATE,EVENT_TYPE,GRP_STORM,N_GRP_STORM,GRP_DISTRICT,N_GRP_DISTRICT,COUNTY,LOCATION,INJURIES_DIRECT,INJURIES_INDIRECT,INJURIES,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS,DAMAGE_PROPERTY,DAMAGE_CROPS, COST (BN) ,EVENT_NARRATIVE
TEXAS,2015,May,5/10/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,NAVARRO,"31.909682,-96.646518",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/6/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,NAVARRO,"31.909682,-96.646518",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/25/2015,Hail,Hail,4,DISTRICT 14 - LUFKIN,14,NEWTON,"30.584648,-93.749467",0,0,0,0,0,0,0,0, $- ,A picture of golf ball size hail in Bon Weir was submitted via Facebook.
TEXAS,2016,April,4/10/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,April,4/10/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,April,4/21/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,The broadcast media reported quarter size hail in Roscoe.
TEXAS,2016,April,4/21/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,May,5/8/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,The public reported hen egg size hail three miles west of Maryneal. The large hail broke windows out of a pickup truck.
TEXAS,2016,September,9/24/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,September,9/24/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,A trained spotter reported quarter size hail at the intersection of I-20 and State Highway 70.
TEXAS,2016,July,7/28/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,December,12/8/2016,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/13/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,January,1/1/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/26/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported at Lake Sweetwater Golf Course.
TEXAS,2015,February,2/28/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/22/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,March,3/31/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/22/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/23/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,March,3/31/2015,Hail,Hail,4,DISTRICT 7 - ABILENE,7,NOLAN,"32.180499,-100.424987",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/22/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Video sent from the public showed quarter size hail in Driscoll.
TEXAS,2015,April,4/22/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Quarter sized hail occurred in Calallen.
TEXAS,2015,April,4/22/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Golf ball sized hail occurred on Chapman Ranch Road before reaching Staples Street.
TEXAS,2015,May,5/24/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Nickel sized hail occurred at Bob Hall Pier.
TEXAS,2015,October,10/21/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Quarter sized hail occurred in Robstown.
TEXAS,2015,May,5/13/2015,Hail,Hail,4,DISTRICT 20 - CORPUS CHRISTI,20,NUECES,"27.836111,-97.530388",0,0,0,0,0,0,0,0, $- ,Quarter sized hail occurred at the London Elementary School.
TEXAS,2016,May,5/16/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported one mile west of Booker.
TEXAS,2016,May,5/24/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,A low-precipitation supercell produced 3.5 inch diameter hailstones measured by storm chasers and found along Highway 70 9 miles south of Perryton.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Baseball size hail was reported 10 miles west-southwest of Wolf Creek Park.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Half dollar size hail was reported 12 miles southeast of Spearman.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Two inch diameter hail busted windshields on Highway 70 approximately 18 miles south of Perryton.
TEXAS,2016,April,4/28/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported 25 miles south-southwest of Perryton.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Nickel size hail was reported in Perryton.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Storm chasers measured golf ball size hail was reported 9 miles southeast of Waka. Most of the hail was quarter to half dollar size.
TEXAS,2016,May,5/16/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported 25 miles south-southwest of Perryton.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,A trained spotter reported hail covering Highway 759 just east of Spearman. Hail size was estimated to be half dollars.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported 4 mile southeast of Farnsworth.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail broke a skylight one mile north of Wolf Creek Park.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported in Perryton.
TEXAS,2016,May,5/16/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported in Perryton.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,"Ping pong ball size hail was reported 4 miles west of Wolf Creek Park, southeast of Perryton."
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported 5 miles south of Wolf Creek Park.
TEXAS,2016,May,5/22/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OCHILTREE,"36.408493,-100.687227",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported 15 miles northwest of Canadian.
TEXAS,2016,July,7/15/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,June,6/9/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Half dollar size hail was reported 5 miles north-northeast of Adrian. Accumulation of hail was reported.
TEXAS,2016,June,6/9/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Dime size hail was reported one mile southwest of Vega.
TEXAS,2016,December,12/16/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,December,12/25/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Pea to nickel size hail was reported 3 miles south of Boys Ranch.
TEXAS,2016,December,12/16/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Nickel size hail was reported in Adrian.
TEXAS,2015,June,6/11/2015,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Quarter size hail was reported in Adrian.
TEXAS,2015,January,1/21/2015,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Baseball size hail was reported 7 miles south of Channing.
TEXAS,2015,January,1/2/2015,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Golf ball size hail was reported 5 miles northeast of Wildorado.
TEXAS,2015,January,1/1/2015,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,OLDHAM,"35.211942,-102.200425",0,0,0,0,0,0,0,0, $- ,Two inch diameter hail was reported 2 miles north of Vega.
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 15 - BEAUMONT,15,ORANGE,"30.054793,-93.903108",0,0,0,0,0,0,0,0, $- ,A report of nickel to quarter size hail was received north of Vidor.
TEXAS,2015,October,10/31/2015,Hail,Hail,4,DISTRICT 15 - BEAUMONT,15,ORANGE,"30.054793,-93.903108",0,0,0,0,0,0,0,0, $- ,A photo of one inch diameter hail was received through social media.
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PALO PINTO,"32.759769,-98.316175",0,0,0,0,0,0,0,0, $- ,"A public report estimated quarter-sized hail approximately 5 miles south of Santo, TX."
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PALO PINTO,"32.759769,-98.316175",0,0,0,0,0,0,0,0, $- ,Quarter sized hail was reported in the Metcalf Gap area.
TEXAS,2015,May,5/26/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PALO PINTO,"32.759769,-98.316175",0,0,0,0,0,0,0,0, $- ,Quarter sized hail in the Metcalf Gap area.
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PALO PINTO,"32.759769,-98.316175",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,November,11/1/2016,Hail,Hail,4,DISTRICT 6 - TYLER,6,PANOLA,"32.102729,-94.493543",0,0,0,0,0,0,0,0, $- ,"Hail that fell ranged from golfball to baseball size in the town of De Berry, Texas."
TEXAS,2015,August,8/5/2015,Hail,Hail,4,DISTRICT 6 - TYLER,6,PANOLA,"32.102729,-94.493543",0,0,0,0,0,0,0,0, $- ,"Quarter size hail was reported in Gary, Texas."
TEXAS,2015,July,7/13/2015,Hail,Hail,4,DISTRICT 6 - TYLER,6,PANOLA,"32.102729,-94.493543",0,0,0,0,0,0,0,0, $- ,"Ping pong ball sized hail was reported in the Dotson, community west of Gary City, Texas."
TEXAS,2016,July,7/4/2016,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported one-inch diameter hail approximately 6 miles north of Weatherford, TX."
TEXAS,2016,July,7/4/2016,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported one-inch diameter hail approximately 6 miles north of Weatherford, TX."
TEXAS,2015,January,1/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Quarter sized hail was reported 4 miles north of Weatherford.
TEXAS,2015,April,4/17/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Amateur radio reported nickel sized hail in Tin Top.
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported nickel sized hail approximately 2 miles south of Weatherford, TX."
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported nickel sized hail in Weatherford, TX."
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported one-inch diameter hail in Weatherford, TX."
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported ping-pong ball sized hail in the town of Weatherford, TX."
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Amateur radio reported nickel sized hail in Hudson Oaks.
TEXAS,2015,April,4/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Dime sized hail was reported near Highway 199 and Newsome Mound Road.
TEXAS,2015,April,4/18/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"A public report indicated nickel sized hail 5 miles south-southeast of Weatherford, TX."
TEXAS,2015,April,4/18/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"A social media report indicated hail slightly larger than quarter-sized just north of Weatherford, TX."
TEXAS,2015,April,4/24/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported quarter-sized hail approximately 2 miles northwest of Cresson, TX."
TEXAS,2015,April,4/18/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/13/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Penny sized hail was reported approximately 6 miles north of Weatherford.
TEXAS,2015,June,6/17/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Penny sized hail was reported approximately 9 miles southwest of Azle.
TEXAS,2015,June,6/17/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Hail up to the size of quarters was reported 2 miles south of Poolville.
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Hail up to the size of quarters was reported in Peaster.
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Ping pong ball sized hail was reported near Millsap.
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,January,1/1/2015,Hail,Hail,4,DISTRICT 4 - HURST/GARLAND,4,PARKER,"32.753927,-97.786026",0,0,0,0,0,0,0,0, $- ,Half dollar sized hail was reported approximately 6 miles west of Springtown.
TEXAS,2016,July,7/3/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,PARMER,"34.627408,-102.784361",0,0,0,0,0,0,0,0, $- ,The Sheriff's office in Parmer County reported hail up to golf ball size in Bovina. No damage was reported.
TEXAS,2016,July,7/29/2016,Hail,Hail,4,DISTRICT 1 - AMARILLO,1,PARMER,"34.627408,-102.784361",0,0,0,0,0,0,0,0, $- ,A COOP Observer observed nickel size hail.
TEXAS,2016,July,7/7/2016,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,July,7/7/2016,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/12/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/4/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/7/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/4/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/10/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/19/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/23/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/23/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A thunderstorm moved across Pecos County and produced quarter to golfball sized hail at the Firestone Test Track.
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/28/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/27/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/7/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A thunderstorm moved across Pecos County and produced ping pong ball to golf ball sized hail that covered the ground.
TEXAS,2015,January,1/1/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/18/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A thunderstorm moved across Pecos County and produced ping pong ball to golf ball sized hail in Fort Stockton.
TEXAS,2015,May,5/18/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A thunderstorm moved across Pecos County and produced golf ball sized hail along I-10 at exit 237.
TEXAS,2015,May,5/18/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/18/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A spotter measured the hail at 1.17 inches with a micrometer.
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/18/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/16/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/4/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/4/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,A thunderstorm moved across Pecos County and produced baseball sized hail south southwest of Bakersfield that had recently fallen when local law enforcement spotted it.  No reports of damage were received.
TEXAS,2015,May,5/4/2015,Hail,Hail,4,DISTRICT 9 - MIDLAND/FT STOCKTON,9,PECOS,"30.886367,-102.890491",0,0,0,0,0,0,0,0, $- ,
